origin,destination,month,passengers,year
MIA,PHL,4,26623.0,2012
MIA,PHL,5,22292.0,2012
MIA,PHL,6,19943.0,2012
MIA,PHL,7,19667.0,2012
MIA,PHL,8,21821.0,2012
MIA,PHL,9,16077.0,2012
MIA,PHL,10,16690.0,2012
MIA,PHL,11,18304.0,2012
MIA,PHL,12,18865.0,2012
MIA,PHX,1,4110.0,2012
MIA,PHX,2,3940.0,2012
MIA,PHX,3,4545.0,2012
MIA,PHX,4,4378.0,2012
MIA,PHX,5,3921.0,2012
MIA,PHX,6,4335.0,2012
MIA,PHX,7,4454.0,2012
MIA,PHX,8,3930.0,2012
MIA,PHX,9,3437.0,2012
MIA,PHX,10,4055.0,2012
MIA,PHX,11,5014.0,2012
MIA,PHX,12,6541.0,2012
MIA,SEA,1,4476.0,2012
MIA,SEA,2,4008.0,2012
MIA,SEA,3,4943.0,2012
MIA,SEA,4,4455.0,2012
MIA,SEA,5,4711.0,2012
MIA,SEA,6,7281.0,2012
MIA,SEA,7,7550.0,2012
MIA,SEA,8,4866.0,2012
MIA,SEA,9,3620.0,2012
MIA,SEA,10,3604.0,2012
MIA,SEA,11,3871.0,2012
MIA,SEA,12,4445.0,2012
MIA,SFO,1,16481.0,2012
MIA,SFO,2,14627.0,2012
MIA,SFO,3,16235.0,2012
MIA,SFO,4,15847.0,2012
MIA,SFO,5,15628.0,2012
MIA,SFO,6,16125.0,2012
MIA,SFO,7,17530.0,2012
MIA,SFO,8,16113.0,2012
MIA,SFO,9,14563.0,2012
MIA,SFO,10,15515.0,2012
MIA,SFO,11,14989.0,2012
MIA,SFO,12,15678.0,2012
MSP,ATL,1,60940.0,2012
MSP,ATL,2,59346.0,2012
MSP,ATL,3,65210.0,2012
MSP,ATL,4,57524.0,2012
MSP,ATL,5,61847.0,2012
MSP,ATL,6,64423.0,2012
MSP,ATL,7,65094.0,2012
MSP,ATL,8,68506.0,2012
MSP,ATL,9,61483.0,2012
MSP,ATL,10,64958.0,2012
MSP,ATL,11,59832.0,2012
MSP,ATL,12,59700.0,2012
MSP,BOS,1,14897.0,2012
MSP,BOS,2,13486.0,2012
MSP,BOS,3,20865.0,2012
MSP,BOS,4,22146.0,2012
MSP,BOS,5,23825.0,2012
MSP,BOS,6,27116.0,2012
MSP,BOS,7,27794.0,2012
MSP,BOS,8,28429.0,2012
MSP,BOS,9,22762.0,2012
MSP,BOS,10,22271.0,2012
MSP,BOS,11,21150.0,2012
MSP,BOS,12,18305.0,2012
MSP,CLT,1,16054.0,2012
MSP,CLT,2,15535.0,2012
MSP,CLT,3,20905.0,2012
MSP,CLT,4,19136.0,2012
MSP,CLT,5,21379.0,2012
MSP,CLT,6,22817.0,2012
MSP,CLT,7,23544.0,2012
MSP,CLT,8,25194.0,2012
MSP,CLT,9,20719.0,2012
MSP,CLT,10,23093.0,2012
MSP,CLT,11,20885.0,2012
MSP,CLT,12,20625.0,2012
MSP,DEN,1,55629.0,2012
MSP,DEN,2,54103.0,2012
MSP,DEN,3,63380.0,2012
MSP,DEN,4,54839.0,2012
MSP,DEN,5,61723.0,2012
MSP,DEN,6,70704.0,2012
MSP,DEN,7,76164.0,2012
MSP,DEN,8,78189.0,2012
MSP,DEN,9,61715.0,2012
MSP,DEN,10,65239.0,2012
MSP,DEN,11,55617.0,2012
MSP,DEN,12,53643.0,2012
MSP,DFW,1,24796.0,2012
MSP,DFW,2,26052.0,2012
MSP,DFW,3,34191.0,2012
MSP,DFW,4,27562.0,2012
MSP,DFW,5,30172.0,2012
MSP,DFW,6,31212.0,2012
MSP,DFW,7,35544.0,2012
MSP,DFW,8,34902.0,2012
MSP,DFW,9,29070.0,2012
MSP,DFW,10,32617.0,2012
MSP,DFW,11,30023.0,2012
MSP,DFW,12,31582.0,2012
MSP,DTW,1,28217.0,2012
MSP,DTW,2,28050.0,2012
MSP,DTW,3,34519.0,2012
MSP,DTW,4,33319.0,2012
MSP,DTW,5,34591.0,2012
MSP,DTW,6,36419.0,2012
MSP,DTW,7,37388.0,2012
MSP,DTW,8,39396.0,2012
MSP,DTW,9,33487.0,2012
MSP,DTW,10,34063.0,2012
MSP,DTW,11,31315.0,2012
MSP,DTW,12,30398.0,2012
MSP,EWR,1,10495.0,2012
MSP,EWR,2,9706.0,2012
MSP,EWR,3,14855.0,2012
MSP,EWR,4,12584.0,2012
MSP,EWR,5,15838.0,2012
MSP,EWR,6,18779.0,2012
MSP,EWR,7,20159.0,2012
MSP,EWR,8,20199.0,2012
MSP,EWR,9,14005.0,2012
MSP,EWR,10,14062.0,2012
MSP,EWR,11,13437.0,2012
MSP,EWR,12,13584.0,2012
MSP,IAH,1,13253.0,2012
MSP,IAH,2,13138.0,2012
MSP,IAH,3,15331.0,2012
MSP,IAH,4,12368.0,2012
MSP,IAH,5,13509.0,2012
MSP,IAH,6,14557.0,2012
MSP,IAH,7,16133.0,2012
MSP,IAH,8,15269.0,2012
MSP,IAH,9,11687.0,2012
MSP,IAH,10,12391.0,2012
MSP,IAH,11,12986.0,2012
MSP,IAH,12,12304.0,2012
MSP,JFK,1,8904.0,2012
MSP,JFK,2,8422.0,2012
MSP,JFK,3,10809.0,2012
MSP,JFK,4,10549.0,2012
MSP,JFK,5,15295.0,2012
MSP,JFK,6,16915.0,2012
MSP,JFK,7,16403.0,2012
MSP,JFK,8,17511.0,2012
MSP,JFK,9,15013.0,2012
MSP,JFK,10,14192.0,2012
MSP,JFK,11,13115.0,2012
MSP,JFK,12,10775.0,2012
MSP,LAS,1,32876.0,2012
MSP,LAS,2,34176.0,2012
MSP,LAS,3,40879.0,2012
MSP,LAS,4,35758.0,2012
MSP,LAS,5,36982.0,2012
MSP,LAS,6,33314.0,2012
MSP,LAS,7,32197.0,2012
MSP,LAS,8,33404.0,2012
MSP,LAS,9,34345.0,2012
MSP,LAS,10,39882.0,2012
MSP,LAS,11,35159.0,2012
MSP,LAS,12,31244.0,2012
MSP,LAX,1,29954.0,2012
MSP,LAX,2,28095.0,2012
MSP,LAX,3,32457.0,2012
MSP,LAX,4,31560.0,2012
MSP,LAX,5,36273.0,2012
MSP,LAX,6,38136.0,2012
MSP,LAX,7,43667.0,2012
MSP,LAX,8,42539.0,2012
MSP,LAX,9,30888.0,2012
MSP,LAX,10,35969.0,2012
MSP,LAX,11,35515.0,2012
MSP,LAX,12,33435.0,2012
MSP,LGA,1,19798.0,2012
MSP,LGA,2,19650.0,2012
MSP,LGA,3,26971.0,2012
MSP,LGA,4,25323.0,2012
MSP,LGA,5,28807.0,2012
MSP,LGA,6,31409.0,2012
MSP,LGA,7,31605.0,2012
MSP,LGA,8,34083.0,2012
MSP,LGA,9,29507.0,2012
MSP,LGA,10,27712.0,2012
MSP,LGA,11,25130.0,2012
MSP,LGA,12,26520.0,2012
MSP,MCO,1,34884.0,2012
MSP,MCO,2,38108.0,2012
MSP,MCO,3,45947.0,2012
MSP,MCO,4,30463.0,2012
MSP,MCO,5,28026.0,2012
MSP,MCO,6,27927.0,2012
MSP,MCO,7,26489.0,2012
MSP,MCO,8,24086.0,2012
MSP,MCO,9,17471.0,2012
MSP,MCO,10,25582.0,2012
MSP,MCO,11,28944.0,2012
MSP,MCO,12,35296.0,2012
MSP,MIA,1,12583.0,2012
MSP,MIA,2,13172.0,2012
MSP,MIA,3,15819.0,2012
MSP,MIA,4,10875.0,2012
MSP,MIA,5,7978.0,2012
MSP,MIA,6,8215.0,2012
MSP,MIA,7,7915.0,2012
MSP,MIA,8,7236.0,2012
MSP,MIA,9,5933.0,2012
MSP,MIA,10,7959.0,2012
MSP,MIA,11,8400.0,2012
MSP,MIA,12,10884.0,2012
MSP,ORD,1,47742.0,2012
MSP,ORD,2,48584.0,2012
MSP,ORD,3,60421.0,2012
MSP,ORD,4,59620.0,2012
MSP,ORD,5,64044.0,2012
MSP,ORD,6,74467.0,2012
MSP,ORD,7,75843.0,2012
MSP,ORD,8,82611.0,2012
MSP,ORD,9,73250.0,2012
MSP,ORD,10,77288.0,2012
MSP,ORD,11,66762.0,2012
MSP,ORD,12,59413.0,2012
MSP,PHL,1,20248.0,2012
MSP,PHL,2,18203.0,2012
MSP,PHL,3,22217.0,2012
MSP,PHL,4,19319.0,2012
MSP,PHL,5,21456.0,2012
MSP,PHL,6,24609.0,2012
MSP,PHL,7,24791.0,2012
MSP,PHL,8,28951.0,2012
MSP,PHL,9,25021.0,2012
MSP,PHL,10,25608.0,2012
MSP,PHL,11,23918.0,2012
MSP,PHL,12,20317.0,2012
MSP,PHX,1,53087.0,2012
MSP,PHX,2,54225.0,2012
MSP,PHX,3,73416.0,2012
MSP,PHX,4,47293.0,2012
MSP,PHX,5,47243.0,2012
MSP,PHX,6,48584.0,2012
MSP,PHX,7,49674.0,2012
MSP,PHX,8,47858.0,2012
MSP,PHX,9,41666.0,2012
MSP,PHX,10,50815.0,2012
MSP,PHX,11,46419.0,2012
MSP,PHX,12,46598.0,2012
MSP,SEA,1,27797.0,2012
MSP,SEA,2,25746.0,2012
MSP,SEA,3,30290.0,2012
MSP,SEA,4,35427.0,2012
MSP,SEA,5,44437.0,2012
MSP,SEA,6,53296.0,2012
MSP,SEA,7,58489.0,2012
MSP,SEA,8,56735.0,2012
MSP,SEA,9,43061.0,2012
MSP,SEA,10,40621.0,2012
MSP,SEA,11,37956.0,2012
MSP,SEA,12,40959.0,2012
MSP,SFO,1,22892.0,2012
MSP,SFO,2,21993.0,2012
MSP,SFO,3,26596.0,2012
MSP,SFO,4,24760.0,2012
MSP,SFO,5,27210.0,2012
MSP,SFO,6,35444.0,2012
MSP,SFO,7,41244.0,2012
MSP,SFO,8,40983.0,2012
MSP,SFO,9,30615.0,2012
MSP,SFO,10,30268.0,2012
MSP,SFO,11,27480.0,2012
MSP,SFO,12,26535.0,2012
ORD,ATL,1,48019.0,2012
ORD,ATL,2,48757.0,2012
ORD,ATL,3,63025.0,2012
ORD,ATL,4,57316.0,2012
ORD,ATL,5,60683.0,2012
ORD,ATL,6,63274.0,2012
ORD,ATL,7,60740.0,2012
ORD,ATL,8,58223.0,2012
ORD,ATL,9,53970.0,2012
ORD,ATL,10,62583.0,2012
ORD,ATL,11,56485.0,2012
ORD,ATL,12,51020.0,2012
ORD,BOS,1,54063.0,2012
ORD,BOS,2,53954.0,2012
ORD,BOS,3,70032.0,2012
ORD,BOS,4,74911.0,2012
ORD,BOS,5,85484.0,2012
ORD,BOS,6,89185.0,2012
ORD,BOS,7,86024.0,2012
ORD,BOS,8,85989.0,2012
ORD,BOS,9,77872.0,2012
ORD,BOS,10,74504.0,2012
ORD,BOS,11,67027.0,2012
ORD,BOS,12,56128.0,2012
ORD,CLT,1,41744.0,2012
ORD,CLT,2,41584.0,2012
ORD,CLT,3,50458.0,2012
ORD,CLT,4,46009.0,2012
ORD,CLT,5,50684.0,2012
ORD,CLT,6,54841.0,2012
ORD,CLT,7,54101.0,2012
ORD,CLT,8,54166.0,2012
ORD,CLT,9,48971.0,2012
ORD,CLT,10,54346.0,2012
ORD,CLT,11,50816.0,2012
ORD,CLT,12,47870.0,2012
ORD,DEN,1,45356.0,2012
ORD,DEN,2,47862.0,2012
ORD,DEN,3,52471.0,2012
ORD,DEN,4,48273.0,2012
ORD,DEN,5,54922.0,2012
ORD,DEN,6,61593.0,2012
ORD,DEN,7,61879.0,2012
ORD,DEN,8,61237.0,2012
ORD,DEN,9,55033.0,2012
ORD,DEN,10,56003.0,2012
ORD,DEN,11,52894.0,2012
ORD,DEN,12,55119.0,2012
ORD,DFW,1,74435.0,2012
ORD,DFW,2,69857.0,2012
ORD,DFW,3,81627.0,2012
ORD,DFW,4,76913.0,2012
ORD,DFW,5,83583.0,2012
ORD,DFW,6,86492.0,2012
ORD,DFW,7,93084.0,2012
ORD,DFW,8,92484.0,2012
ORD,DFW,9,77800.0,2012
ORD,DFW,10,84577.0,2012
ORD,DFW,11,75439.0,2012
ORD,DFW,12,73434.0,2012
ORD,DTW,1,37818.0,2012
ORD,DTW,2,37319.0,2012
ORD,DTW,3,41093.0,2012
ORD,DTW,4,41059.0,2012
ORD,DTW,5,41483.0,2012
ORD,DTW,6,43764.0,2012
ORD,DTW,7,42329.0,2012
ORD,DTW,8,46773.0,2012
ORD,DTW,9,44030.0,2012
ORD,DTW,10,44300.0,2012
ORD,DTW,11,39811.0,2012
ORD,DTW,12,34793.0,2012
ORD,EWR,1,41038.0,2012
ORD,EWR,2,39554.0,2012
ORD,EWR,3,47983.0,2012
ORD,EWR,4,47595.0,2012
ORD,EWR,5,53781.0,2012
ORD,EWR,6,62314.0,2012
ORD,EWR,7,58691.0,2012
ORD,EWR,8,60004.0,2012
ORD,EWR,9,51242.0,2012
ORD,EWR,10,48489.0,2012
ORD,EWR,11,47460.0,2012
ORD,EWR,12,43453.0,2012
ORD,IAH,1,44930.0,2012
ORD,IAH,2,43062.0,2012
ORD,IAH,3,53174.0,2012
ORD,IAH,4,48994.0,2012
ORD,IAH,5,50100.0,2012
ORD,IAH,6,53598.0,2012
ORD,IAH,7,57280.0,2012
ORD,IAH,8,52154.0,2012
ORD,IAH,9,43491.0,2012
ORD,IAH,10,49564.0,2012
ORD,IAH,11,51476.0,2012
ORD,IAH,12,53332.0,2012
ORD,JFK,1,12120.0,2012
ORD,JFK,2,11801.0,2012
ORD,JFK,3,14740.0,2012
ORD,JFK,4,14543.0,2012
ORD,JFK,5,17559.0,2012
ORD,JFK,6,17390.0,2012
ORD,JFK,7,20127.0,2012
ORD,JFK,8,20731.0,2012
ORD,JFK,9,20098.0,2012
ORD,JFK,10,19126.0,2012
ORD,JFK,11,13869.0,2012
ORD,JFK,12,15142.0,2012
ORD,LAS,1,42075.0,2012
ORD,LAS,2,47919.0,2012
ORD,LAS,3,63359.0,2012
ORD,LAS,4,58666.0,2012
ORD,LAS,5,59940.0,2012
ORD,LAS,6,50021.0,2012
ORD,LAS,7,50433.0,2012
ORD,LAS,8,49758.0,2012
ORD,LAS,9,56319.0,2012
ORD,LAS,10,57033.0,2012
ORD,LAS,11,42471.0,2012
ORD,LAS,12,38052.0,2012
ORD,LAX,1,87112.0,2012
ORD,LAX,2,86685.0,2012
ORD,LAX,3,98629.0,2012
ORD,LAX,4,91775.0,2012
ORD,LAX,5,100551.0,2012
ORD,LAX,6,106052.0,2012
ORD,LAX,7,109820.0,2012
ORD,LAX,8,109681.0,2012
ORD,LAX,9,97397.0,2012
ORD,LAX,10,104141.0,2012
ORD,LAX,11,92333.0,2012
ORD,LAX,12,89565.0,2012
ORD,LGA,1,94653.0,2012
ORD,LGA,2,88130.0,2012
ORD,LGA,3,112661.0,2012
ORD,LGA,4,115783.0,2012
ORD,LGA,5,123930.0,2012
ORD,LGA,6,122142.0,2012
ORD,LGA,7,116000.0,2012
ORD,LGA,8,123812.0,2012
ORD,LGA,9,119368.0,2012
ORD,LGA,10,117735.0,2012
ORD,LGA,11,107874.0,2012
ORD,LGA,12,102347.0,2012
ORD,MCO,1,35801.0,2012
ORD,MCO,2,41611.0,2012
ORD,MCO,3,54157.0,2012
ORD,MCO,4,44819.0,2012
ORD,MCO,5,43066.0,2012
ORD,MCO,6,39701.0,2012
ORD,MCO,7,37793.0,2012
ORD,MCO,8,36145.0,2012
ORD,MCO,9,32202.0,2012
ORD,MCO,10,42978.0,2012
ORD,MCO,11,39655.0,2012
ORD,MCO,12,40512.0,2012
ORD,MIA,1,48487.0,2012
ORD,MIA,2,50129.0,2012
ORD,MIA,3,60889.0,2012
ORD,MIA,4,45916.0,2012
ORD,MIA,5,45929.0,2012
ORD,MIA,6,47861.0,2012
ORD,MIA,7,47010.0,2012
ORD,MIA,8,40472.0,2012
ORD,MIA,9,34134.0,2012
ORD,MIA,10,42783.0,2012
ORD,MIA,11,44056.0,2012
ORD,MIA,12,48182.0,2012
ORD,MSP,1,48064.0,2012
ORD,MSP,2,49736.0,2012
ORD,MSP,3,58690.0,2012
ORD,MSP,4,63260.0,2012
ORD,MSP,5,64447.0,2012
ORD,MSP,6,77797.0,2012
ORD,MSP,7,78048.0,2012
ORD,MSP,8,81371.0,2012
ORD,MSP,9,72961.0,2012
ORD,MSP,10,77717.0,2012
ORD,MSP,11,66604.0,2012
ORD,MSP,12,64002.0,2012
ORD,ORD,1,163.0,2012
ORD,ORD,2,52.0,2012
ORD,ORD,4,126.0,2012
ORD,ORD,12,5.0,2012
ORD,PHL,1,48123.0,2012
ORD,PHL,2,46942.0,2012
ORD,PHL,3,57436.0,2012
ORD,PHL,4,55810.0,2012
ORD,PHL,5,58915.0,2012
ORD,PHL,6,59476.0,2012
ORD,PHL,7,59001.0,2012
ORD,PHL,8,60831.0,2012
ORD,PHL,9,57242.0,2012
ORD,PHL,10,56970.0,2012
ORD,PHL,11,57056.0,2012
ORD,PHL,12,52190.0,2012
ORD,PHX,1,46576.0,2012
ORD,PHX,2,47822.0,2012
ORD,PHX,3,58643.0,2012
ORD,PHX,4,48094.0,2012
ORD,PHX,5,50107.0,2012
ORD,PHX,6,48646.0,2012
ORD,PHX,7,47295.0,2012
ORD,PHX,8,42279.0,2012
ORD,PHX,9,46243.0,2012
ORD,PHX,10,53826.0,2012
ORD,PHX,11,51287.0,2012
ORD,PHX,12,49293.0,2012
ORD,SEA,1,39711.0,2012
ORD,SEA,2,35853.0,2012
ORD,SEA,3,45558.0,2012
ORD,SEA,4,56130.0,2012
ORD,SEA,5,59191.0,2012
ORD,SEA,6,62747.0,2012
ORD,SEA,7,64080.0,2012
ORD,SEA,8,65531.0,2012
ORD,SEA,9,59152.0,2012
ORD,SEA,10,56899.0,2012
ORD,SEA,11,47317.0,2012
ORD,SEA,12,46443.0,2012
ORD,SFO,1,82649.0,2012
ORD,SFO,2,80241.0,2012
ORD,SFO,3,90758.0,2012
ORD,SFO,4,87508.0,2012
ORD,SFO,5,99828.0,2012
ORD,SFO,6,101910.0,2012
ORD,SFO,7,109099.0,2012
ORD,SFO,8,104882.0,2012
ORD,SFO,9,82871.0,2012
ORD,SFO,10,93639.0,2012
ORD,SFO,11,79773.0,2012
ORD,SFO,12,75594.0,2012
PHL,ATL,1,58908.0,2012
PHL,ATL,2,56224.0,2012
PHL,ATL,3,69031.0,2012
PHL,ATL,4,68540.0,2012
PHL,ATL,5,72120.0,2012
PHL,ATL,6,74806.0,2012
PHL,ATL,7,75000.0,2012
PHL,ATL,8,75603.0,2012
PHL,ATL,9,67263.0,2012
PHL,ATL,10,70820.0,2012
PHL,ATL,11,70055.0,2012
PHL,ATL,12,62962.0,2012
PHL,BOS,1,49050.0,2012
PHL,BOS,2,39308.0,2012
PHL,BOS,3,42175.0,2012
PHL,BOS,4,40343.0,2012
PHL,BOS,5,43619.0,2012
PHL,BOS,6,40161.0,2012
PHL,BOS,7,39735.0,2012
PHL,BOS,8,38431.0,2012
PHL,BOS,9,37653.0,2012
PHL,BOS,10,41099.0,2012
PHL,BOS,11,40822.0,2012
PHL,BOS,12,32669.0,2012
PHL,CLT,1,27294.0,2012
PHL,CLT,2,27154.0,2012
PHL,CLT,3,31652.0,2012
PHL,CLT,4,30260.0,2012
PHL,CLT,5,31429.0,2012
PHL,CLT,6,30638.0,2012
PHL,CLT,7,30616.0,2012
PHL,CLT,8,34170.0,2012
PHL,CLT,9,27996.0,2012
PHL,CLT,10,30891.0,2012
PHL,CLT,11,37503.0,2012
PHL,CLT,12,35554.0,2012
PHL,DEN,1,26223.0,2012
PHL,DEN,2,25081.0,2012
PHL,DEN,3,29616.0,2012
PHL,DEN,4,24879.0,2012
PHL,DEN,5,29764.0,2012
PHL,DEN,6,34536.0,2012
PHL,DEN,7,35091.0,2012
PHL,DEN,8,36966.0,2012
PHL,DEN,9,31599.0,2012
PHL,DEN,10,31634.0,2012
PHL,DEN,11,29067.0,2012
PHL,DEN,12,29694.0,2012
PHL,DFW,1,29980.0,2012
PHL,DFW,2,29102.0,2012
PHL,DFW,3,35488.0,2012
PHL,DFW,4,33084.0,2012
PHL,DFW,5,34756.0,2012
PHL,DFW,6,35479.0,2012
PHL,DFW,7,35753.0,2012
PHL,DFW,8,36329.0,2012
PHL,DFW,9,35310.0,2012
PHL,DFW,10,37840.0,2012
PHL,DFW,11,35925.0,2012
PHL,DFW,12,34616.0,2012
PHL,DTW,1,23616.0,2012
PHL,DTW,2,22328.0,2012
PHL,DTW,3,25540.0,2012
PHL,DTW,4,26243.0,2012
PHL,DTW,5,27069.0,2012
PHL,DTW,6,28446.0,2012
PHL,DTW,7,27722.0,2012
PHL,DTW,8,30305.0,2012
PHL,DTW,9,26579.0,2012
PHL,DTW,10,28859.0,2012
PHL,DTW,11,28991.0,2012
PHL,DTW,12,23260.0,2012
PHL,EWR,1,7192.0,2012
PHL,EWR,2,7485.0,2012
PHL,EWR,3,8152.0,2012
PHL,EWR,4,8324.0,2012
PHL,EWR,5,8051.0,2012
PHL,EWR,6,8504.0,2012
PHL,EWR,7,8294.0,2012
PHL,EWR,8,8867.0,2012
PHL,EWR,9,7952.0,2012
PHL,EWR,10,7281.0,2012
PHL,EWR,11,8430.0,2012
PHL,EWR,12,8477.0,2012
PHL,IAH,1,22238.0,2012
PHL,IAH,2,21558.0,2012
PHL,IAH,3,23735.0,2012
PHL,IAH,4,25172.0,2012
PHL,IAH,5,25816.0,2012
PHL,IAH,6,27782.0,2012
PHL,IAH,7,28114.0,2012
PHL,IAH,8,28330.0,2012
PHL,IAH,9,23967.0,2012
PHL,IAH,10,25206.0,2012
PHL,IAH,11,23907.0,2012
PHL,IAH,12,23148.0,2012
PHL,JFK,1,917.0,2012
PHL,JFK,2,111.0,2012
PHL,JFK,3,1310.0,2012
PHL,JFK,4,1184.0,2012
PHL,JFK,5,1130.0,2012
PHL,JFK,6,2764.0,2012
PHL,JFK,7,2833.0,2012
PHL,JFK,8,2874.0,2012
PHL,JFK,9,3590.0,2012
PHL,JFK,10,3114.0,2012
PHL,JFK,11,4111.0,2012
PHL,JFK,12,4765.0,2012
PHL,LAS,1,22450.0,2012
PHL,LAS,2,22926.0,2012
PHL,LAS,3,24945.0,2012
PHL,LAS,4,25018.0,2012
PHL,LAS,5,28144.0,2012
PHL,LAS,6,25711.0,2012
PHL,LAS,7,27383.0,2012
PHL,LAS,8,28702.0,2012
PHL,LAS,9,26388.0,2012
PHL,LAS,10,25455.0,2012
PHL,LAS,11,24348.0,2012
PHL,LAS,12,19522.0,2012
PHL,LAX,1,21825.0,2012
PHL,LAX,2,19110.0,2012
PHL,LAX,3,24337.0,2012
PHL,LAX,4,34773.0,2012
PHL,LAX,5,43740.0,2012
PHL,LAX,6,40585.0,2012
PHL,LAX,7,43684.0,2012
PHL,LAX,8,43427.0,2012
PHL,LAX,9,33224.0,2012
PHL,LAX,10,32292.0,2012
PHL,LAX,11,32172.0,2012
PHL,LAX,12,34955.0,2012
PHL,LGA,1,16606.0,2012
PHL,LGA,2,16137.0,2012
PHL,LGA,3,18074.0,2012
PHL,LGA,4,15912.0,2012
PHL,LGA,5,16797.0,2012
PHL,LGA,6,15996.0,2012
PHL,LGA,7,19512.0,2012
PHL,LGA,8,19459.0,2012
PHL,LGA,9,19930.0,2012
PHL,LGA,10,19409.0,2012
PHL,LGA,11,14933.0,2012
PHL,LGA,12,15992.0,2012
PHL,MCO,1,50545.0,2012
PHL,MCO,2,55966.0,2012
PHL,MCO,3,69285.0,2012
PHL,MCO,4,63099.0,2012
PHL,MCO,5,55823.0,2012
PHL,MCO,6,56106.0,2012
PHL,MCO,7,53302.0,2012
PHL,MCO,8,54955.0,2012
PHL,MCO,9,44277.0,2012
PHL,MCO,10,51467.0,2012
PHL,MCO,11,56963.0,2012
PHL,MCO,12,55666.0,2012
PHL,MIA,1,18842.0,2012
PHL,MIA,2,20788.0,2012
PHL,MIA,3,25398.0,2012
PHL,MIA,4,23150.0,2012
PHL,MIA,5,21387.0,2012
PHL,MIA,6,20241.0,2012
PHL,MIA,7,19710.0,2012
PHL,MIA,8,20535.0,2012
PHL,MIA,9,14604.0,2012
PHL,MIA,10,17765.0,2012
PHL,MIA,11,18791.0,2012
PHL,MIA,12,21361.0,2012
PHL,MSP,1,18257.0,2012
PHL,MSP,2,17697.0,2012
PHL,MSP,3,21613.0,2012
PHL,MSP,4,20658.0,2012
PHL,MSP,5,21136.0,2012
PHL,MSP,6,25147.0,2012
PHL,MSP,7,25311.0,2012
PHL,MSP,8,28505.0,2012
PHL,MSP,9,22826.0,2012
PHL,MSP,10,23907.0,2012
PHL,MSP,11,22410.0,2012
PHL,MSP,12,19991.0,2012
PHL,ORD,1,48662.0,2012
PHL,ORD,2,47194.0,2012
PHL,ORD,3,53744.0,2012
PHL,ORD,4,57323.0,2012
PHL,ORD,5,56827.0,2012
PHL,ORD,6,58751.0,2012
PHL,ORD,7,58703.0,2012
PHL,ORD,8,61966.0,2012
PHL,ORD,9,56545.0,2012
PHL,ORD,10,56448.0,2012
PHL,ORD,11,56425.0,2012
PHL,ORD,12,50291.0,2012
PHL,PHL,9,69.0,2012
PHL,PHX,1,30831.0,2012
PHL,PHX,2,28057.0,2012
PHL,PHX,3,33181.0,2012
PHL,PHX,4,27694.0,2012
PHL,PHX,5,29204.0,2012
PHL,PHX,6,35120.0,2012
PHL,PHX,7,38314.0,2012
PHL,PHX,8,33276.0,2012
PHL,PHX,9,28576.0,2012
PHL,PHX,10,32053.0,2012
PHL,PHX,11,32528.0,2012
PHL,PHX,12,33366.0,2012
PHL,SEA,1,5341.0,2012
PHL,SEA,2,3904.0,2012
PHL,SEA,3,6568.0,2012
PHL,SEA,4,7428.0,2012
PHL,SEA,5,12781.0,2012
PHL,SEA,6,18115.0,2012
PHL,SEA,7,21597.0,2012
PHL,SEA,8,22645.0,2012
PHL,SEA,9,14933.0,2012
PHL,SEA,10,11580.0,2012
PHL,SEA,11,10682.0,2012
PHL,SEA,12,13222.0,2012
PHL,SFO,1,19511.0,2012
PHL,SFO,2,17725.0,2012
PHL,SFO,3,19516.0,2012
PHL,SFO,4,27139.0,2012
PHL,SFO,5,39597.0,2012
PHL,SFO,6,40129.0,2012
PHL,SFO,7,42232.0,2012
PHL,SFO,8,43400.0,2012
PHL,SFO,9,37904.0,2012
PHL,SFO,10,38167.0,2012
PHL,SFO,11,34513.0,2012
PHL,SFO,12,32879.0,2012
PHX,ATL,1,42935.0,2012
PHX,ATL,2,40525.0,2012
PHX,ATL,3,51909.0,2012
PHX,ATL,4,48984.0,2012
PHX,ATL,5,52247.0,2012
PHX,ATL,6,55111.0,2012
PHX,ATL,7,54804.0,2012
PHX,ATL,8,49958.0,2012
PHX,ATL,9,41486.0,2012
PHX,ATL,10,51204.0,2012
PHX,ATL,11,52157.0,2012
PHX,ATL,12,46733.0,2012
PHX,BOS,1,17265.0,2012
PHX,BOS,2,16010.0,2012
PHX,BOS,3,21968.0,2012
PHX,BOS,4,19304.0,2012
PHX,BOS,5,20346.0,2012
PHX,BOS,6,21462.0,2012
PHX,BOS,7,21603.0,2012
PHX,BOS,8,17104.0,2012
PHX,BOS,9,12632.0,2012
PHX,BOS,10,15067.0,2012
PHX,BOS,11,16114.0,2012
PHX,BOS,12,15134.0,2012
PHX,CLT,1,35205.0,2012
PHX,CLT,2,33073.0,2012
PHX,CLT,3,39953.0,2012
PHX,CLT,4,36396.0,2012
PHX,CLT,5,39425.0,2012
PHX,CLT,6,42602.0,2012
PHX,CLT,7,41996.0,2012
PHX,CLT,8,40320.0,2012
PHX,CLT,9,32901.0,2012
PHX,CLT,10,38261.0,2012
PHX,CLT,11,38734.0,2012
PHX,CLT,12,39000.0,2012
PHX,DEN,1,75723.0,2012
PHX,DEN,2,78778.0,2012
PHX,DEN,3,94342.0,2012
PHX,DEN,4,86391.0,2012
PHX,DEN,5,79759.0,2012
PHX,DEN,6,69906.0,2012
PHX,DEN,7,68250.0,2012
