,Departure,DateOfDeparture,MonthlyPAXMean,WeekdayPAXMean,WeeklyPAXMean
5177,JFK,2011-11-14,11.085788402275,11.558400654196,10.9749719010707
5178,ORD,2012-07-28,11.2819351146499,10.0283188007474,11.8167161369923
5179,EWR,2011-09-16,11.005931566436,10.7461537145775,11.182825713258
5180,LAX,2012-10-18,11.5888636319787,11.6678915221641,11.746552366365
5181,SEA,2011-11-18,10.8851576799842,11.1271914162474,11.2293190628011
5182,JFK,2012-12-01,10.9676411139293,11.0071039598169,11.602923786778
5183,DFW,2012-11-05,10.7595028669518,11.421708391198,11.4125535712059
5184,LGA,2011-12-26,10.8461752695516,11.8298603282886,9.73339719050118
5185,SFO,2012-06-25,11.5977789845796,11.2447785394506,11.7082004068467
5186,LGA,2012-06-14,11.5411907738044,12.0208576160081,10.9751328711122
5187,DTW,2012-12-21,10.0538130466545,10.8474181796174,10.144915689078
5188,SEA,2012-12-13,10.4427340715667,11.2069425532707,10.7695169745092
5189,MIA,2013-01-10,10.7564993642085,10.6280117271903,10.66311306434
5190,PHL,2012-11-27,10.7832332594174,10.9647900169658,10.9187572485127
5191,ORD,2012-06-11,11.4590819397636,11.7533438325572,11.7669135515071
5192,PHX,2011-09-27,10.523930236042,10.6203479539348,10.6448371418483
5193,PHL,2012-07-02,10.5840155739779,11.3317960184457,9.203104403754
5194,LGA,2012-09-20,11.8464516484642,12.0208576160081,11.778044153891
5195,MIA,2012-11-17,10.4640313017213,10.1532097120846,10.7339731162289
5196,ATL,2013-02-02,10.9483066347523,9.97610213184916,10.8179137195462
5197,DTW,2011-11-15,10.397125212545,10.8460270246324,10.7716934628233
5198,LGA,2012-03-30,11.1819224199005,11.5444509561683,11.998342282455
5199,MSP,2013-01-08,10.8408908263137,11.0352033499738,10.5645352540392
5200,LGA,2011-09-06,11.8464516484642,11.6989741399885,11.7308990084882
5201,ORD,2013-02-28,11.3429588383573,11.7012876514128,11.1697619735595
5202,BOS,2012-01-28,10.3995394267986,9.26756528117,10.3975204442031
5203,SEA,2011-09-30,11.2242868110271,11.1271914162474,11.0323721247018
5204,LGA,2011-12-03,10.8461752695516,9.76564961347506,11.4673202944433
5205,LGA,2012-07-21,11.4391145000458,9.76564961347506,11.88906380766
5206,LGA,2011-12-13,10.8461752695516,11.6989741399885,11.4536757121739
5207,LAX,2012-07-02,11.391544960945,11.4918469543651,10.7347190146455
5208,LGA,2012-06-18,11.5411907738044,11.8298603282886,11.5731582441867
5209,JFK,2011-11-24,11.085788402275,11.3030698255037,10.8504546722062
5210,MCO,2011-09-12,10.6942156976816,10.6847948705659,10.779822805008
5211,SFO,2011-10-05,11.3262120233076,11.3480337014324,11.394507287132
5212,MSP,2011-10-04,11.0371185732268,11.0352033499738,11.1873251330167
5213,LAS,2013-02-09,10.7011079719927,10.3013190830535,10.7607944800155
5214,MIA,2012-12-07,10.4764400150615,10.7252320396895,10.63568369002
5215,PHL,2012-01-10,10.5610571881515,10.9647900169658,10.7135917669555
5216,SFO,2012-07-11,11.2491259971573,11.3480337014324,11.0396554593556
5217,EWR,2012-02-23,10.7321062634804,10.9324383654187,10.8568727648721
5218,DFW,2011-09-30,11.191341090161,11.334770797711,11.0207835180772
5219,PHL,2011-09-26,11.0665484933616,11.3317960184457,11.3476493738675
5220,MIA,2011-09-27,10.5695654986963,10.580207354056,10.5880326192213
5221,DEN,2012-08-26,10.8523683373953,10.6205023879042,10.9221813402417
5222,SFO,2012-11-07,11.2612044784234,11.3480337014324,11.412113206224
5223,JFK,2011-12-29,10.9676411139293,11.3030698255037,10.580043000757
5224,SFO,2012-02-22,11.1652391878849,11.3480337014324,10.8374596295647
5225,DTW,2012-07-30,10.8027297327585,10.7690768760526,10.7769253465025
5226,MIA,2011-12-11,10.4764400150615,10.6787375360088,11.0812672068286
5227,MSP,2012-08-29,11.3193486902152,11.2786501626185,11.0247011329833
5228,LGA,2012-05-20,12.1241481961619,10.84981014069,12.69464504535
5229,PHX,2012-08-02,10.5149983732118,11.0198091780988,10.56123902815
5230,LAS,2012-02-05,10.7011079719927,10.9898638422471,10.7607944800155
5231,MCO,2012-03-24,10.8225779628806,10.3401238564986,10.6827346318
5232,DTW,2012-04-06,10.5305123751041,10.8474181796174,10.5804835885575
5233,SEA,2012-06-07,11.2244237552231,11.2069425532707,11.36959177432
5234,IAH,2011-10-27,10.8121635771942,11.2001243553612,10.7009427392767
5235,ORD,2012-02-22,11.3429588383573,11.5763253169695,11.4107412363027
5236,BOS,2012-03-26,11.0789471728684,11.3980507884823,11.610834149975
5237,ATL,2011-11-10,10.982421665418,11.2753141132658,11.1868549985414
5238,ATL,2012-09-19,11.0125713269174,11.1839889096902,11.2069795216019
5239,EWR,2012-09-23,11.005931566436,10.6809814122467,11.0458897790033
5240,PHL,2012-12-19,10.333256356517,11.1546495472498,10.2805937256921
5241,DEN,2012-05-01,11.0159536419945,10.78656887605,10.7814756602791
5242,ATL,2012-12-22,10.5960251009596,9.97610213184916,10.8394152504412
5243,BOS,2011-11-29,11.1098576260649,11.3122554161234,11.5336039774867
5244,DEN,2012-02-14,10.6435501727357,10.78656887605,10.6436037021667
5245,IAH,2012-12-26,10.3852174543442,10.5420334951236,9.868340518874
5246,LAS,2012-09-07,11.0911524074966,11.1633447411449,10.59126755498
5247,DFW,2012-01-22,10.833061443034,10.7258587942044,11.0123775580541
5248,DFW,2012-05-06,10.872086279321,10.7258587942044,11.1974292437382
5249,DTW,2011-10-13,10.8506540675376,10.9743570472382,10.9656907952667
5250,LAX,2012-07-14,11.391544960945,10.8779034609239,10.9799913817
5251,LGA,2012-12-20,10.8461752695516,12.0208576160081,11.1614448884669
5252,SFO,2012-02-18,11.1652391878849,10.509031327209,10.9471149496588
5253,EWR,2011-11-03,10.4200136713908,10.9324383654187,10.59819641885
5254,ATL,2012-02-20,10.9483066347523,11.4174821150956,11.0207733495763
5255,PHL,2012-12-15,10.333256356517,9.26692191894803,11.0332470525483
5256,DEN,2012-04-15,10.6909596282393,10.6205023879042,10.945174131019
5257,LAX,2012-04-11,11.4119945495386,11.4431077749887,11.1091100833154
5258,ORD,2011-12-08,10.7477670781003,11.7012876514128,11.1862089522381
5259,EWR,2012-01-29,10.5118315536221,10.6809814122467,10.8339014370207
5260,ATL,2012-08-18,11.1218545766841,9.97610213184916,10.8772871907
5261,LAX,2011-12-08,11.160829711438,11.6678915221641,11.5125703027432
5262,SFO,2012-04-23,11.2517345163785,11.2447785394506,11.6944797546714
5263,CLT,2013-02-28,10.2157380426409,11.0512487485931,10.7956549824867
5264,LAX,2013-02-18,11.2311165691035,11.4918469543651,11.1642751460773
5265,LAX,2012-05-26,11.647827346905,10.8779034609239,11.134222712631
5266,SEA,2011-09-24,11.2242868110271,9.88097558873259,11.0323721247018
5267,ATL,2011-11-23,10.982421665418,11.1839889096902,10.2898359866223
5268,LGA,2012-04-25,11.962424465909,11.9798840937432,11.2351273292483
5269,DTW,2012-05-07,10.370397942595,10.7690768760526,11.0736866580333
5270,PHL,2012-03-02,10.3988437113397,10.7459127898702,10.825063499071
5271,PHL,2012-05-11,10.9585525486496,10.7459127898702,10.8128445058925
5272,ATL,2012-12-18,10.5960251009596,11.0474358864423,10.8394152504412
5273,LAX,2013-01-16,11.27208698888,11.4431077749887,11.2402627670127
5274,LAS,2012-12-25,10.176460234586,10.4934348961779,9.51160118701
5275,CLT,2012-04-12,10.904060179415,11.0512487485931,11.1425454109333
5276,PHL,2012-03-24,10.3988437113397,9.26692191894803,10.129160639725
5277,ATL,2012-04-03,11.0520892734339,11.0474358864423,10.57315564614
5278,DEN,2012-05-13,11.0159536419945,10.6205023879042,11.0451611594909
5279,PHL,2012-03-08,10.3988437113397,11.3080818645848,10.1130369169822
5280,LGA,2013-01-09,11.2180486818821,11.9798840937432,11.4143747591414
5281,BOS,2012-11-02,11.1098576260649,11.0845112624619,10.6457491449853
5282,MIA,2012-06-02,10.6967338100436,10.1532097120846,10.7457877309667
5283,IAH,2012-10-17,10.8121635771942,10.5420334951236,10.8568705551975
5284,IAH,2011-11-26,10.6659192942819,9.78704632518046,10.7574603116333
5285,LAX,2013-02-25,11.2311165691035,11.4918469543651,11.3807247304239
5286,MSP,2012-10-13,11.0371185732268,9.39315278855139,11.29222185328
5287,DEN,2012-04-24,10.6909596282393,10.78656887605,10.7765802283471
5288,DEN,2012-12-31,10.4051399165647,11.0716034552842,9.113238645235
5289,LGA,2012-09-30,11.8464516484642,10.84981014069,12.10198548735
5290,BOS,2011-09-03,11.3628994822824,9.26756528117,11.2811536773168
5291,DTW,2012-05-22,10.370397942595,10.8460270246324,10.37841617004
5292,LAS,2013-01-01,10.7264899548344,10.4934348961779,10.2381496861138
5293,MIA,2013-01-11,10.7564993642085,10.7252320396895,10.66311306434
5294,CLT,2012-03-01,10.4348595772862,11.0512487485931,10.7956549824867
5295,EWR,2012-01-30,10.5118315536221,11.2321697452369,10.8339014370207
5296,DEN,2011-10-12,10.818385590131,10.8758461074249,10.8070099894367
5297,SEA,2011-10-04,10.7946417984932,10.8382545243245,10.90704168065
5298,EWR,2012-12-11,10.2771148959259,10.8901296720041,11.09829981559
5299,ATL,2011-09-07,11.0125713269174,11.1839889096902,10.9441386078003
5300,ORD,2012-10-22,11.6086506460176,11.7533438325572,11.8435227296089
5301,PHX,2012-06-01,10.5002929315343,10.9769932664355,10.58454425005
5302,LAS,2012-05-01,11.0853228109145,10.4934348961779,11.1353071967889
5303,LAS,2012-05-19,11.0853228109145,10.3013190830535,10.9078177688775
5304,SFO,2011-10-23,11.3262120233076,11.1317029296239,11.62103948868
5305,SFO,2013-01-23,10.9640841452788,11.3480337014324,11.1435614350683
5306,ORD,2013-01-15,11.0897191032697,11.4259437332021,11.3823222081281
5307,ATL,2013-01-10,10.8722063786673,11.2753141132658,11.2171125024296
5308,ATL,2012-08-11,11.1218545766841,9.97610213184916,11.3140005739631
5309,JFK,2011-09-23,11.3656028193496,11.4544837388269,11.7734343733909
5310,SFO,2012-06-08,11.5977789845796,11.522076148468,11.4269640324
5311,ORD,2011-10-02,11.6086506460176,11.1469405601366,11.514989383333
5312,SFO,2012-03-13,11.0861862906167,11.2731863042331,11.1018353207143
5313,MCO,2012-09-05,10.6942156976816,11.0270678718,10.3459532173663
5314,EWR,2012-03-04,10.7909964325816,10.6809814122467,11.1246563520286
5315,DFW,2011-10-31,11.1979500206441,11.421708391198,10.7374046889312
5316,LGA,2013-03-04,11.1819224199005,11.8298603282886,11.3717765915085
5317,ORD,2012-01-16,11.0897191032697,11.7533438325572,11.3823222081281
5318,SEA,2013-02-02,10.560477505344,9.88097558873259,10.4077165699478
5319,ATL,2012-08-02,11.1218545766841,11.2753141132658,10.9509946446
5320,IAH,2012-04-03,10.7762096921336,10.349611127426,10.6436222767
5321,LGA,2012-09-12,11.8464516484642,11.9798840937432,12.0437244497375
5322,PHL,2011-11-09,10.7832332594174,11.1546495472498,11.2544028005059
5323,BOS,2011-09-27,11.3628994822824,11.3122554161234,11.2761339871188
5324,MCO,2012-10-07,11.1009397063111,10.6047887191327,11.0026638183857
5325,DEN,2012-05-24,11.0159536419945,10.9496768109714,11.4921937225125
5326,MSP,2012-11-02,10.7623063239459,11.1721745117658,11.0011424619742
5327,MCO,2013-02-07,11.1365337393221,11.244282984,10.9735816969367
5328,LAX,2011-10-06,11.5888636319787,11.6678915221641,11.5509475910303
5329,LGA,2013-02-08,10.9347961446718,11.5444509561683,10.8598478482208
5330,BOS,2011-12-13,10.4632571808181,11.3122554161234,10.9739524240115
5331,LGA,2012-02-14,10.9347961446718,11.6989741399885,11.2275610906843
5332,MCO,2011-09-26,10.6942156976816,10.6847948705659,10.6044031567857
5333,PHL,2011-12-30,10.333256356517,10.7459127898702,9.347149481427
5334,DTW,2012-02-20,10.3869591672672,10.7690768760526,10.055590612749
5335,LGA,2013-02-17,10.9347961446718,10.84981014069,11.2275610906843
5336,ATL,2012-05-15,11.244897594285,11.0474358864423,11.4840917829294
5337,MIA,2011-09-14,10.5695654986963,10.7471440779047,10.56481390148
5338,EWR,2012-10-06,11.0474221961769,9.62753091439696,11.1725206959588
5339,MIA,2012-08-13,10.49180915249,10.7972984632124,10.4689821005683
5340,JFK,2013-01-26,11.24891039476,11.0071039598169,11.2043066811415
5341,PHX,2012-06-30,10.5002929315343,9.55936761538842,9.95719834584
5342,LAS,2012-07-31,10.56053207953,10.4934348961779,10.429739173465
5343,SEA,2012-06-11,11.2244237552231,10.9697095492458,11.29297033826
5344,ORD,2013-01-08,11.0897191032697,11.4259437332021,11.5390322315383
5345,SEA,2011-09-05,11.2242868110271,10.9697095492458,11.1315301381
5346,ORD,2012-07-29,11.2819351146499,11.1469405601366,11.3888374941988
5347,SFO,2011-10-12,11.3262120233076,11.3480337014324,11.4191838814706
5348,MCO,2012-04-17,11.0048817271882,10.7711571475276,11.0204079700667
5349,CLT,2012-03-14,10.4348595772862,11.0317528255396,11.0684337852
5350,SEA,2013-01-04,10.4916565985922,11.1271914162474,10.0895228479087
5351,BOS,2011-10-19,11.2927305073232,11.57127662646,11.7381605268158
5352,DFW,2012-05-17,10.872086279321,11.3649594343707,10.961805832781
5353,LAS,2012-11-08,10.7407520191126,11.0708968642921,10.984099273055
5354,ATL,2012-06-19,11.2675931737555,11.0474358864423,11.2895922541667
5355,LAS,2011-09-06,11.0911524074966,10.4934348961779,10.59126755498
5356,ATL,2011-11-22,10.982421665418,11.0474358864423,10.2898359866223
5357,CLT,2013-01-16,10.4831382266911,11.0317528255396,10.7650229809317
5358,MSP,2012-04-29,10.6519137170117,10.2670126975129,10.465910211805
5359,MCO,2011-10-23,11.1009397063111,10.6047887191327,11.2475530175833
5360,EWR,2012-01-07,10.5118315536221,9.62753091439696,10.0969061366195
5361,MSP,2012-09-25,10.9526345357929,11.0352033499738,11.488556382525
5362,LAS,2011-09-15,11.0911524074966,11.0708968642921,11.5186043185731
5363,JFK,2012-08-15,11.4392516100788,11.2637518214344,11.9734999963333
5364,DTW,2012-11-17,10.397125212545,9.42435054188333,10.7716934628233
5365,PHL,2012-01-14,10.5610571881515,9.26692191894803,10.7135917669555
5366,PHX,2012-01-17,10.3619513789259,10.6203479539348,10.7150435881
5367,LGA,2012-02-12,10.9347961446718,10.84981014069,11.2275610906843
5368,CLT,2011-10-04,10.6832768340035,10.9196362517441,10.945754529538
5369,SFO,2013-02-18,11.1652391878849,11.2447785394506,10.9471149496588
5370,DTW,2012-06-04,11.0026921440841,10.7690768760526,11.12508067105
5371,JFK,2012-04-26,11.5732244454619,11.3030698255037,11.9478455219375
5372,JFK,2012-02-22,11.1288891292849,11.2637518214344,11.1314224417678
5373,MCO,2012-09-11,10.6942156976816,10.7711571475276,10.779822805008
5374,MSP,2013-01-28,10.8408908263137,11.2856497761247,11.59061133855
5375,LAS,2012-11-09,10.7407520191126,11.1633447411449,10.984099273055
5376,PHX,2012-08-15,10.5149983732118,10.7333438137606,10.1119736823
5377,DTW,2012-02-18,10.3869591672672,9.42435054188333,10.2346766368486
5378,LAX,2012-07-30,11.391544960945,11.4918469543651,11.476617515503
5379,DFW,2012-11-02,10.7595028669518,11.334770797711,10.7374046889312
5380,LAX,2012-08-26,11.7206219803485,11.2829811360145,11.4991564577231
5381,DEN,2011-12-21,10.4051399165647,10.8758461074249,10.4992706191986
5382,LAS,2012-11-30,10.7407520191126,11.1633447411449,10.2458186904247
5383,LGA,2011-09-04,11.8464516484642,10.84981014069,11.7308990084882
5384,LAX,2013-02-20,11.2311165691035,11.4431077749887,11.3807247304239
5385,ORD,2012-03-30,11.2039064875678,11.3822723248095,11.4540044069176
5386,LAS,2011-09-13,11.0911524074966,10.4934348961779,11.5186043185731
5387,CLT,2013-01-29,10.4831382266911,10.9196362517441,9.89866545466
5388,DFW,2012-09-19,11.191341090161,11.2645614220793,11.478902255774
5389,EWR,2012-10-31,11.0474221961769,10.9632299236616,10.59819641885
5390,LAX,2012-07-13,11.391544960945,11.7046174466157,10.9799913817
5391,SFO,2012-07-15,11.2491259971573,11.1317029296239,11.4984456909636
5392,LGA,2012-09-27,11.8464516484642,12.0208576160081,11.9271750470038
5393,DFW,2013-01-05,10.833061443034,9.68968891917538,10.357414329425
5394,DEN,2012-09-15,10.8142720420334,9.55590371884156,10.9452326326383
5395,SFO,2011-12-13,10.9090738854506,11.2731863042331,11.4615504525788
5396,DEN,2011-12-09,10.4051399165647,10.8007951104612,10.5939952799677
5397,JFK,2012-01-10,11.24891039476,11.1244704682505,11.4065904372531
5398,DFW,2012-12-01,10.4593934636056,9.68968891917538,10.6446824448343
5399,ATL,2012-02-11,10.9483066347523,9.97610213184916,11.1150667344903
5400,SFO,2012-04-04,11.2517345163785,11.3480337014324,10.75374027704
5401,ATL,2012-02-24,10.9483066347523,11.2452830410363,11.0207733495763
5402,DFW,2011-11-07,10.7595028669518,11.421708391198,11.4125535712059
5403,JFK,2012-11-17,11.085788402275,11.0071039598169,10.9749719010707
5404,LAX,2012-11-21,11.2724606632241,11.4431077749887,11.09169466298
5405,IAH,2011-10-09,10.8121635771942,10.6844560645379,11.3733219206167
5406,ATL,2012-12-27,10.5960251009596,11.2753141132658,9.73583869466515
5407,BOS,2012-02-22,10.8276335167652,11.57127662646,10.9162108565112
5408,MSP,2012-12-19,10.3937877974083,11.2786501626185,10.2900660060057
5409,ORD,2012-07-26,11.2819351146499,11.7012876514128,11.8167161369923
5410,BOS,2012-04-14,10.8573039734333,9.26756528117,10.4783633053967
5411,MIA,2012-05-23,10.7825080832873,10.7471440779047,10.95660864675
5412,LAX,2011-09-07,11.5344243041897,11.4431077749887,11.4522545679904
5413,MSP,2012-02-13,10.7771121651468,11.2856497761247,10.674289282316
5414,DFW,2012-06-08,11.2273288960637,11.334770797711,11.277057613025
5415,MIA,2012-11-21,10.4640313017213,10.7471440779047,9.96980902338
5416,LGA,2012-04-03,11.962424465909,11.6989741399885,11.8045952030429
5417,DFW,2013-02-08,10.9252580951582,11.334770797711,10.9951183035523
5418,LGA,2012-08-26,11.1959338224071,10.84981014069,11.1690315946569
5419,PHX,2012-07-28,10.2567031060143,9.55936761538842,9.97437894783333
5420,JFK,2012-02-16,11.1288891292849,11.3030698255037,11.4103573517429
5421,MIA,2011-12-05,10.4764400150615,10.7972984632124,10.63568369002
5422,MIA,2012-04-25,10.8688535058833,10.7471440779047,10.7073039585
5423,DEN,2011-09-16,10.8142720420334,10.8007951104612,10.9452326326383
5424,LGA,2012-05-10,12.1241481961619,12.0208576160081,12.14907263685
5425,JFK,2011-10-17,11.3969680111376,11.558400654196,12.12321157032
5426,CLT,2013-02-21,10.2157380426409,11.0512487485931,10.672148363266
5427,DTW,2012-06-14,11.0026921440841,10.9743570472382,10.9570196900333
5428,ORD,2012-08-04,11.3333438577217,10.0283188007474,11.3888374941988
5429,ORD,2013-01-22,11.0897191032697,11.4259437332021,11.0568543460962
5430,DTW,2012-03-28,10.4704092014727,10.8682506128973,10.3486759525314
5431,BOS,2012-06-02,11.3006647084926,9.26756528117,10.9996322057817
5432,LAS,2012-12-09,10.176460234586,10.9898638422471,10.158733991755
5433,LAS,2012-10-04,11.2174171724103,11.0708968642921,11.1226096552714
5434,SFO,2013-01-27,10.9640841452788,11.1317029296239,11.1435614350683
5435,LGA,2012-07-02,11.4391145000458,11.8298603282886,10.4104400840725
5436,ORD,2011-09-02,11.4171534533023,11.3822723248095,11.5062264558247
5437,JFK,2011-11-08,11.085788402275,11.1244704682505,11.4266937516083
5438,SEA,2012-07-16,10.9404177165379,10.9697095492458,11.1766059962667
5439,DFW,2011-09-25,11.191341090161,10.7258587942044,11.0207835180772
5440,ORD,2012-12-21,10.7477670781003,11.3822723248095,10.6742942516844
5441,LAS,2012-07-18,10.56053207953,10.6151899016265,10.7162101128571
5442,EWR,2012-04-20,10.8760846446052,10.7461537145775,10.9233525588
5443,PHL,2012-06-18,11.1486656131281,11.3317960184457,11.1470558429787
5444,LAS,2012-01-13,10.7264899548344,11.1633447411449,11.2181176635353
5445,ORD,2011-11-14,11.3478629734974,11.7533438325572,11.7998685664606
5446,LAX,2012-06-02,11.5045439058963,10.8779034609239,11.6799373048333
5447,EWR,2012-01-02,10.5118315536221,11.2321697452369,10.0969061366195
5448,MCO,2012-05-18,10.8731364019231,11.1827857185385,11.6751975428
5449,BOS,2012-01-20,10.3995394267986,11.0845112624619,10.4467683265065
5450,LGA,2012-10-06,11.7456001158155,9.76564961347506,12.10198548735
5451,DFW,2011-12-26,10.4593934636056,11.421708391198,9.5881459637719
5452,DFW,2012-07-27,11.0822823756476,11.334770797711,11.1154285562775
5453,ATL,2012-06-12,11.2675931737555,11.0474358864423,11.3956442933
5454,ORD,2012-09-12,11.4171534533023,11.5763253169695,11.4384738223077
5455,PHL,2012-06-11,11.1486656131281,11.3317960184457,11.3185377770286
5456,EWR,2012-04-15,10.8760846446052,10.6809814122467,10.9233525588
5457,JFK,2011-11-26,11.085788402275,11.0071039598169,11.602923786778
5458,PHX,2012-02-02,10.9750339786679,11.0198091780988,10.7918652405
5459,MIA,2012-09-04,10.5695654986963,10.580207354056,10.4562677320725
5460,DFW,2012-08-21,11.1082683411549,11.0105699121597,11.2724503635333
5461,DEN,2011-09-14,10.8142720420334,10.8758461074249,10.9452326326383
5462,DFW,2013-01-15,10.833061443034,11.0105699121597,11.1130538477974
5463,EWR,2013-02-02,10.7321062634804,9.62753091439696,10.8339014370207
5464,MCO,2013-01-04,10.8445829474577,11.1827857185385,10.42654367495
5465,ORD,2012-05-13,11.4519192265109,11.1469405601366,12.1036477668389
5466,LAX,2012-01-20,11.27208698888,11.7046174466157,11.2402627670127
5467,ATL,2012-03-21,10.9238244018366,11.1839889096902,11.1441268457316
5468,DEN,2013-01-07,10.4889502088442,11.0716034552842,10.16598644623
5469,SFO,2012-05-14,11.4525059437458,11.2447785394506,11.1903196483875
5470,LAS,2011-10-28,11.2174171724103,11.1633447411449,11.4867349629455
5471,JFK,2012-09-28,11.3656028193496,11.4544837388269,11.36331525228
5472,LAX,2012-02-22,11.2311165691035,11.4431077749887,11.3807247304239
5473,ATL,2013-01-23,10.8722063786673,11.1839889096902,11.08401070918
5474,SFO,2013-02-14,11.1652391878849,11.5258261882789,10.9471149496588
5475,DEN,2011-10-02,10.818385590131,10.6205023879042,10.97266686324
5476,EWR,2012-08-14,10.6786557617261,10.8901296720041,10.8892741009844
5477,MCO,2011-12-19,10.4886532252712,10.6847948705659,10.5008317601333
5478,LAS,2013-02-23,10.7011079719927,10.3013190830535,10.8725056514593
5479,EWR,2012-11-22,10.4200136713908,10.9324383654187,9.37705970906267
5480,MIA,2011-11-01,10.4640313017213,10.580207354056,10.6181910159729
5481,SFO,2012-07-29,11.2491259971573,11.1317029296239,11.4642110487909
5482,ORD,2012-10-11,11.6086506460176,11.7012876514128,11.5608494116244
5483,EWR,2012-04-26,10.8760846446052,10.9324383654187,11.0108513394727
5484,DEN,2012-04-10,10.6909596282393,10.78656887605,10.7599490741782
5485,DEN,2011-12-07,10.4051399165647,10.8758461074249,10.5939952799677
5486,SEA,2012-07-29,10.9404177165379,10.4445335195561,11.297066144425
5487,DFW,2012-10-18,11.1979500206441,11.3649594343707,11.3966709333311
5488,DEN,2012-01-24,10.4889502088442,10.78656887605,10.829041331855
5489,ATL,2012-05-13,11.244897594285,10.7841705489568,11.4840917829294
5490,DEN,2012-04-26,10.6909596282393,10.9496768109714,10.7765802283471
5491,LGA,2012-02-27,10.9347961446718,11.8298603282886,11.3717765915085
5492,LAX,2011-11-11,11.2724606632241,11.7046174466157,11.213002682413
5493,BOS,2012-05-05,11.1699326281673,9.26756528117,10.9313822719638
5494,PHL,2012-01-11,10.5610571881515,11.1546495472498,10.7135917669555
5495,LAX,2011-11-19,11.2724606632241,10.8779034609239,11.09169466298
5496,LGA,2011-09-20,11.8464516484642,11.6989741399885,11.778044153891
5497,SFO,2012-04-17,11.2517345163785,11.2731863042331,11.1186941447545
5498,PHL,2012-03-28,10.3988437113397,11.1546495472498,10.5444055543913
5499,BOS,2012-03-17,11.0789471728684,9.26756528117,10.5317324988814
5500,CLT,2012-03-31,10.4348595772862,8.96905204120936,10.1342473984733
5501,DEN,2012-03-08,10.4915367302155,10.9496768109714,10.5326109313464
5502,BOS,2012-01-23,10.3995394267986,11.3980507884823,10.3975204442031
5503,DTW,2012-04-20,10.5305123751041,10.8474181796174,11.0518011754
5504,DEN,2012-03-21,10.4915367302155,10.8758461074249,10.43203191303
5505,LAS,2011-11-20,10.7407520191126,10.9898638422471,10.1995440023717
5506,MCO,2012-12-07,10.4886532252712,11.1827857185385,10.9325662814333
5507,MSP,2012-04-12,10.6519137170117,11.5402513449149,10.97621723732
5508,DEN,2012-07-26,10.7809151647531,10.9496768109714,11.13941855349
5509,EWR,2012-12-29,10.2771148959259,9.62753091439696,9.42101597234588
5510,LAS,2012-06-14,10.8814749755833,11.0708968642921,11.0294761468833
5511,DEN,2012-07-07,10.7809151647531,9.55590371884156,10.0769043678483
5512,SEA,2012-07-11,10.9404177165379,10.9511871234233,11.2582275802614
5513,SEA,2012-06-08,11.2244237552231,11.1271914162474,11.36959177432
5514,SEA,2012-02-09,10.560477505344,11.2069425532707,10.5468057194813
5515,SFO,2011-10-28,11.3262120233076,11.522076148468,11.62103948868
5516,PHL,2012-10-30,10.93296933993,10.9647900169658,10.552264580974
5517,MIA,2012-09-11,10.5695654986963,10.580207354056,10.56481390148
5518,BOS,2012-01-27,10.3995394267986,11.0845112624619,10.3975204442031
5519,LAS,2013-02-24,10.7011079719927,10.9898638422471,10.8725056514593
5520,MCO,2012-10-26,11.1009397063111,11.1827857185385,11.2475530175833
5521,EWR,2012-07-20,10.6699218053519,10.7461537145775,11.046710782355
5522,JFK,2012-07-22,11.39187705632,11.3577388607836,11.52415738622
5523,SFO,2011-12-24,10.9090738854506,10.509031327209,9.8230615056
5524,MCO,2011-10-14,11.1009397063111,11.1827857185385,11.0026638183857
5525,SFO,2012-09-24,11.3598612209265,11.2447785394506,11.573323575255
5526,BOS,2012-05-29,11.1699326281673,11.3122554161234,10.9996322057817
5527,MCO,2012-09-03,10.6942156976816,10.6847948705659,10.3459532173663
5528,LAX,2013-02-02,11.2311165691035,10.8779034609239,11.3243734255781
5529,EWR,2012-03-28,10.7909964325816,10.9632299236616,11.26481111
5530,MIA,2012-07-14,10.3035871874383,10.1532097120846,10.14388013049
5531,PHX,2012-05-16,10.78166413437,10.7333438137606,10.7844993496
5532,IAH,2011-11-16,10.6659192942819,10.5420334951236,11.402676116225
5533,LAS,2012-02-11,10.7011079719927,10.3013190830535,10.7607944800155
5534,EWR,2012-04-16,10.8760846446052,11.2321697452369,10.9233525588
5535,LGA,2011-09-14,11.8464516484642,11.9798840937432,12.0437244497375
5536,DFW,2011-11-05,10.7595028669518,9.68968891917538,11.4125535712059
5537,MCO,2012-05-31,10.8731364019231,11.244282984,10.6743076132
5538,JFK,2011-09-26,11.3656028193496,11.558400654196,11.36331525228
5539,MIA,2012-03-27,10.3750093009413,10.580207354056,10.6069994561
5540,PHX,2012-04-26,10.63925188913,11.0198091780988,11.0234924357
5541,LAS,2012-10-05,11.2174171724103,11.1633447411449,11.1226096552714
5542,MIA,2013-02-17,10.7319837922636,10.6787375360088,10.2624946801871
5543,LAX,2011-09-24,11.5344243041897,10.8779034609239,11.4290672050971
5544,MIA,2012-05-28,10.7825080832873,10.7972984632124,10.7457877309667
5545,LGA,2011-12-10,10.8461752695516,9.76564961347506,11.4536757121739
5546,SEA,2012-04-13,10.8289907415775,11.1271914162474,10.9249490566833
5547,EWR,2012-03-11,10.7909964325816,10.6809814122467,10.960387770175
5548,LGA,2012-07-07,11.4391145000458,9.76564961347506,10.4104400840725
5549,MSP,2011-11-03,10.7623063239459,11.5402513449149,11.0011424619742
